Japanese;English;French;German;
"タイムは [Unknown_Tag][Unknown_Tag]秒[Unknown_Tag][Unknown_Tag]！
何だかイマイチな記録だゴロ

ザンネン賞あげるから
そこの宝箱を1つ開けるゴロ";"Time: [Unknown_Tag][Unknown_Tag] sec. [Unknown_Tag][Unknown_Tag] ms.
That is...well...not great.

But please crack open one
of those chests and claim
a bad prize anyway!";"Temps: [Unknown_Tag][Unknown_Tag],[Unknown_Tag][Unknown_Tag] s!
C'est... pas terrible.

Enfin, ouvre l'un de ces
coffres à trésor et reçois
ton prix de consolation!";"Zeit: [Unknown_Tag][Unknown_Tag] Sek.[Unknown_Tag][Unknown_Tag]!
Das ist... nun ja... nicht so
besonders.
Aber mach trotzdem eine 
der Schatztruhen auf und 
nimm dir deinen...
...Scherzpreis!";
"タイムは [Unknown_Tag]分[Unknown_Tag][Unknown_Tag]秒[Unknown_Tag][Unknown_Tag]！
何だかイマイチな記録だゴロ

ザンネン賞あげるから
そこの宝箱を1つ開けるゴロ";"I see that your time was
[Unknown_Tag] min. [Unknown_Tag][Unknown_Tag] sec. [Unknown_Tag][Unknown_Tag] ms.
That is...well...not good.
But please open one of
those chests and take away
a bad prize.";"Tu as fait un chrono de
[Unknown_Tag]:[Unknown_Tag][Unknown_Tag],[Unknown_Tag][Unknown_Tag]!
C'est... pas très bon.
Ouvre quand même l'un de
ces coffres et reçois un
prix de consolation.";"[Unknown_Tag] Min. [Unknown_Tag][Unknown_Tag],[Unknown_Tag][Unknown_Tag] Sek.!
Das ist... nun ja... nicht so
besonders.
Aber öffne trotzdem eine 
der Schatztruhen und nimm 
dir deinen Scherzpreis!";
"さてさて


もっかいプレイするか？
1回50ルピーだゴロ
やる！やめとく";"All right...


Do you want to play
again? Only 50 Rupees!
YesNope";"Parfait...


Tu veux rejouer?
50 rubis la partie!
OuiNon";"Nun, denn...


Willst du noch Mal?
Nur 50 Rubine!
JaNein";
"まいどゴロ～！
もうルールは知ってるゴロね？
もちろんわすれた";"Welcome! You know the
rules already, Brother?
Yes!I forgot";"Très bien! Tu connais déjà
les règles, non?
Oui!J'ai oublié.";"Sehr gut! Kennst du die 
Regeln schon, Bruder?
JaVergessen";
"この島のカタチは・・・・・・？


いや
気のせいだよな

出航するか？
しゅっぱつ！まだいい";"What's with this island?!
Sort of a different shape,
don't you think?!
Nah, maybe it's just me.
So, want to set sail?
YesNope";"Elle est bizarre cette île.
Elle me rappelle quelque
chose...
Nan, c'est mon imagination.
On met les voiles?
OuiNon";"Was ist mit dieser Insel?!?
Irgendwie ist die Form an-
ders, findest du nicht?!?
Ach, meine Augen spielen 
mir wohl einen Streich.

Also, Abfahrt?
JaNein";
"YEAH～～～！ ゴロ！";"YEAH! BROTHER!";"YEAH! FRERE!";"YEAH! BRUDER!";
"それじゃゴロンゲームで
お客さんの代わりに
ゴールに向かう
たのもしい相棒を
紹介するゴロ！";"Now I will introduce your
daring sidekick in the
Goron Game.
He'll be the one actually
rolling around the course
for you!";"Je vais te présenter ton
téméraire partenaire de
Tournislalom.
C'est lui, en fait, qui va
rouler pour toi!";"Nun stelle ich dir deinen 
Partner vor...

...der für dich im Goron-
slalom gen Ziel rollt.";
"こんちは！
おいら ゴロンゲームの立役者
その名もマイゴロン！
・・・って ゴロ[Link]
こんなところで 何してるゴロ？";"I am the one-and-only star
on this island! My fans call
me...Gongoron!
What?! Hold on! What are
you doing here,
Goro-[Link]?";"Salut! Je suis le super,
le fabuleux Ptigoron!
La star du Tournislalom!
Hé! Qu'est-ce que tu fais
ici, [Link]goron?";"Ich bin der einzig wahre 
Star dieses waghalsigen 
Rennens! 
Man nennt mich Maigoron!!!
Hey, was machst du denn 
hier, Goro[Link]?";
"それはこっちのセリフよ・・・";"We were wondering the
same thing!";"Nous pouvons te poser
la même question!";"Das wollt ich dich gerade 
fragen!";
"家計のために いわゆる
アルバイトってやつだゴロ

ゴロ[Link]が
動かしてくれるなら 
いいタイムが期待できそうゴロ！";"I got a part-time job to
help my dad make ends
meet!
I bet we'll be unstoppable
with you rolling me around,
Goro-[Link]!";"C'est un petit job pour
aider la famille à arrondir
les fins de mois!
Avec toi aux commandes,
on va rouler comme des
pros, [Link]goron!";"Ich hab einen Teilzeitjob 
angenommen, um meinem 
Vater finanziell unter die...
...Arme zu greifen! Wir 
haben bestimmt eine Menge
Spaß zusammen...
...Goro[Link]!";
"カモン・マイゴロン！";"Come on, Gongoron!";"En piste, Ptigoron!";"Komm schon, Maigoron!";
"おいら ゴロンゲームの立役者
その名もマイゴロン！

今回もよろしくゴロ！";"I'm the big star of the
Goron Game! Nice to meet
you! I'm Gongoron!";"Salut! Je suis le super,
le fabuleux Ptigoron!
La star du Tournislalom!";"Ich bin der große Star des
Goronslaloms! Ich bin 
Maigoron!
Bleibt mir gewogen!";
"そこの宝箱を1つ開けるゴロ";"Open one of those treasure
chests, Brother!";"Ouvre l'un de ces coffres
au trésor!";"Öffne eine der Schatztru-
hen, Bruder!";
"ボヨヨーン


下画面の「メニュー」の位置に
何か埋めてあるって
ウワサだが・・・
オレには何のことやら
さっぱり分からないね";"Boing-oing!


Word is that something is
buried under the lower
screen's Menu button...
Whatever that means.";"Boïng boïng!


Il paraît que quelque chose
est enfoui sous le bouton
Menu de l'écran inférieur...
Comprenne qui pourra.";"Boing-oing!


Es heißt, etwas ist unter 
dem MENÜ-Symbol auf dem
Touchscreen vergraben...
Was immer das bedeuten 
mag.";
"タイムは [Unknown_Tag][Unknown_Tag]秒[Unknown_Tag][Unknown_Tag]！
すんごい記録だゴロ！

しかもこれ 新記録ゴロ！


スンゴイ賞あげるゴロから
そこの宝箱を1つ開けるゴロ";"Time: [Unknown_Tag][Unknown_Tag] sec. [Unknown_Tag][Unknown_Tag] ms.
A thrilling record...and you
just set a new high!
So please take away a
special thrilling prize.
Open one of the chests!";"Temps: [Unknown_Tag][Unknown_Tag],[Unknown_Tag][Unknown_Tag] s!
Un incroyable record... et
le nouveau meilleur temps!
Choisis l'un de ces coffres
pour recevoir ton prix
d'excellence!";"Zeit: [Unknown_Tag][Unknown_Tag],[Unknown_Tag][Unknown_Tag] Sek.!
Eine fantastische Zeit...

Und du hast gerade einen 
neuen Rekord aufgestellt!

Bitte nimm deinen fan-
tastischen Preis aus einer
der Schatztruhen!";
"今までの最高タイムは
[Unknown_Tag][Unknown_Tag]秒[Unknown_Tag][Unknown_Tag] だゴロ

それじゃ・・・
レッツゴー・マイゴロン！";"The best time so far is
[Unknown_Tag][Unknown_Tag] sec. [Unknown_Tag][Unknown_Tag] ms.,
Brother.
Well then...
Let's go, Gongoron!";"Le temps à battre est:
[Unknown_Tag][Unknown_Tag],[Unknown_Tag][Unknown_Tag] s.

Alors...
En piste, Ptigoron!";"Der Rekord liegt bei
[Unknown_Tag][Unknown_Tag],[Unknown_Tag][Unknown_Tag] Sek., Bruder.

Nun denn...
Auf geht's, Maigoron!";
"走るために生まれてきた・・・
おいらがマイゴロンだゴロ！";"I was born to race! My
name is Gongoron!";"Je suis né pour rouler!
Je suis Ptigoron!";"Ich bin fürs Rennen 
geboren worden! Mein 
Name ist Maigoron!";
"ここで もうすぐ
ゴロンゲームっていうイベントを
開催する予定なんだけど
やること いろいろで
準備がまだ できてないゴロ

アルバイトでも やとわないと
いつまで たっても
始められそうにないゴロ・・・";"A special challenge called
the Goron Game will be
opening here soon...
But we are behind in our
preparations! Boy, do I
need to hire a part-timer!";"Nous allons bientôt ouvrir
un mini-jeu spécial,
le Tournislalom...
Mais nous sommes en
retard sur le planning!
Je manque d'employés...";"Eine besondere Herausfor-
derung, genannt der Goron-
slalom...
...wird hier bald eröffnen...


Aber wir müssen noch 
verschiedene Vorbereitun-
gen treffen.
Ich muss noch eine Teilzeit-
kraft anstellen, sonst kön-
nen wir hier nie anfangen...";
"ドゥエス島";"Dee Ess Island";"Ile des Esses";"Deh-Ess-Insel";
"シーワンの剣を手に入れた！
剣をふるには敵をタッチか
下画面をスライドさせて剣をふる";"You got Oshus's sword!
Tap an enemy or slide the
stylus on the Touch Screen.";"Vous obtenez l'épée de
Siwan! Touchez un ennemi
pour l'attaquer.
Vous pouvez aussi faire
glisser le stylet sur l'écran
pour frapper.";"Du hast Siwans Schwert er-
halten!

Um es zu schwingen, be-
rühre deinen Gegner oder 
wische...
...über den Touchscreen.";
"地図を見てみなされ
港はここじゃ

あまり無茶をするのではないぞ！
何か困った事があれば
もどってきなされ！";"Make way to the port.
Right here on your
map. 
But don't get in over your
head. Seek me out if you
need a helping hand.";"Dirige-toi vers le port.
Regarde, il est indiqué sur
ta carte.
Mais sois prudent. Viens
me voir si tu as besoin
d'aide.";"Mach dich auf den Weg 
zum Hafen. Genau hier 
auf deiner Karte.
Aber übernimm dich nicht.
Such mich auf, wenn du 
Hilfe brauchst.";
"なんと 北の抜け道に
行こうとしたのか・・・

シエラよ あっちの方には
行ってはならんといつも
言っておるだろう・・・
[Link]よ！
最近 この島では地震がおきたり
魔物が町の近くに出たりしておる
確かに 北の山道に
あるどうくつから 港町に
出れん事はないが
どうくつの中もきっと 
魔物だらけじゃ

もう少し待っておれば
町の者が橋を直して
くれるじゃろう
変な気を起こさず
橋が直るまで待っておきなさい";"Tried the path to the north,
did you?

Ciela, don't pretend you
forgot I told you never
to go that way.
We've seen so many quakes
rattle the island lately,
[Link].
And monsters have been
seen closer and closer
to town.
Be cautious, young ones.
That cave up north leads
to the port, it's true.
But that path will be
crawling with monsters.
Do not even think of it.
I'm sure someone will get
around to repairing the
bridge...";"Tu as essayé d'emprunter
le chemin au nord, n'est-ce
pas?
Honte à toi, Ciela. Ne
t'ai-je pas dit cent fois
de l'éviter?
Ces derniers temps, l'île est
sans cesse frappée de
séismes, [Link].
Et des monstres ont
récemment été vus rôdant
près de la ville.
Soyez prudents, les enfants.
Il est vrai que les grottes
au nord mènent à la ville.
Mais ce chemin est envahi
de monstres. Oubliez-le.

Je suis sûr que quelqu'un
va venir réparer le pont.";"Du hast den Pfad nach 
Norden probiert, 
nicht wahr?
Ach, Ciela. Hab ich dir 
nicht hundert Mal gesagt...

...du sollst da nicht lang 
gehen? 

Es gab in letzter Zeit so 
viele Erdbeben,
[Link].
Zusätzlich sind auch noch 
Monster in der Nähe des 
Dorfes aufgetaucht.
Die Höhle im Norden 
führt zwar zum Hafen...

...aber dieser Weg ist voll 
von Monstern. Schlag es dir
aus dem Kopf.
Ich bin sicher, jemand wird 
kommen und die Brücke 
reparieren...";
"なんと 先ほどの地震で
橋が壊れてしまったのか・・・

うーむ・・・
橋を通らずに港に行く方法は
あるには あるが・・・
オヌシらが行くにはあまりにも
危険じゃ・・ 橋が直るまで
待っていなさい
くれぐれも 北の抜け道に
行ってはならんぞ！
";"So that earthquake broke
the bridge, did it?
Ah, unfortunate.
There is another way to
the port, but it's far
too dangerous.
No, wait for someone to
rebuild the bridge. That's
the only safe course.
Don't even think about
braving the path to
the north!";"Ainsi le pont n'a pas
résisté au tremblement
de terre? C'est malheureux.
Il existe un autre chemin
menant au port, mais il est
bien trop dangereux.
Non, il est plus sage
d'attendre que quelqu'un
répare le pont.
Je vous conjure de ne pas
vous mesurer aux dangers
du chemin au nord!";"Also hat dieses Erdbeben 
die Brücke zerstört, ja?
Wie bedauerlich.
Es gibt noch einen Weg 
zum Hafen, aber er ist zu 
gefährlich.
Warte, bis jemand die 
Brücke repariert. Das ist 
der einzige sichere Weg.
Denk nicht mal daran, die
nördliche Route zu 
nehmen.";
"おーい そこの人！
俺をタッチしてごらん！";"Ho, there, friend!
Try tapping on me!";"Hé, toi! Essaie de me
toucher! Vas-y!";"Hey, du! 
Berühr mich doch mal!";
"うわぁ 無視かよ・・・";"Ignoring me? See you
later then...";"On m'ignore?
C'est toi qui vois...";"Ignorierst mich wohl? 
Na dann, bis später...";
"そうそう そうやって
人と話がしたいときは
その人にタッチだ！";"Yep! That's how it's done!
Just tap on people to speak
with them.";"Ouaip! C'est ça!
Tu n'as qu'à toucher
quelqu'un pour lui parler.";"Ja! So wird das gemacht!
Berühre Leute, um mit ih-
nen zu sprechen.";
"それより ここに俺の畑を
作ろうと思ってるんだけどさ

さっきの地震でせっかくの
畑に石がたくさん降ってきてさ
まったくどうなってんだか
ちょっと石をどけるのを
手伝ってくれないかな・・・？

石を持ち上げるには
石をタッチするんだよ

石を投げる時は投げたい
場所へタッチしたらいいから";"Anyway, I've just had a
bad bit of luck with my
garden here.
That quake just heaved a
bunch of rocks into the
middle of my patch!
Would you mind moving
them? Simply tap on a
rock to pick it up.
Then tap where you want
to throw it.";"Pff, je n'ai vraiment pas de
chance avec mon potager.

Ce tremblement de terre
a fait surgir des rochers en
plein milieu de mon lopin!
Tu ne voudrais pas t'en
occuper pour moi? Touche
un rocher pour le soulever.
Ensuite, tu n'as qu'à
toucher un endroit
quelconque pour l'y lancer.";"Jedenfalls hatte ich ein 
bisschen Pech mit meinem
Garten hier.
Das Erdbeben hat einen 
Haufen Steine mitten in
mein Feld fallen lassen!
Würdest du sie bitte weg-
räumen? Berühr sie einfach,
um sie hochzuheben.
Dann berühre den Ort, an 
den du sie werfen willst.";
"看板とかタルとかいろんな
ものをタッチしてみるといいよ！";"Try tapping on other things,
like signs and barrels!";"Essaie de toucher d'autres
choses, comme des barils
ou des panneaux!";"Versuch das auch mit 
anderen Dingen, wie 
Schildern oder Fässern!";
"ああ 助かったよ！
ありがとう！

これは 少ないけれど
おこづかいだ！ 受け取ってくれ！";"Thanks aplenty. You really
helped me out there.

It's not much, but here's
something for your trouble.
Please, I insist!";"Merci beaucoup!
Je ne sais pas ce que
j'aurais fait sans toi.
Tiens, ce n'est pas
grand-chose, mais voilà
pour te remercier.";"Vielen Dank. Du hast mir 
wirklich sehr geholfen.

Es ist nicht viel, aber hier 
ist eine kleine Belohnung.
Bitte, ich bestehe darauf!";
"・・・・・・・・・・・・・・・・


";"............";"............";"............";
"マップを見て
ここに生えてる木をドンって
ゆらしたら きっといい事あるよ
メモしておいた方がいいよ
メモの仕方はメニューをタッチ
して 「マップ」をタッチするんだよ";"Look at your map. There's
a tree on that spot. Go
bash it really hard! 
I'd recommend that you jot
that down on your map
before you forget it!
To scribble on your map,
tap Menu, then tap Map.";"Regarde ta carte. Il y a un
arbre là, à cet endroit.
Donne-lui un bon coup!
Tu ferais bien d'écrire ça,
sinon tu vas oublier.

Pour écrire sur ta carte,
touche Menu, puis Carte.";"Schau auf deine Karte. An 
dieser Stelle ist ein 
Baum. 
Bring ihn zum Wackeln!
Ich schlage vor, du notierst
dir das auf deiner Karte...
...bevor du es vergisst.
Um auf deine Karte zu 
kritzeln, berühre Menü...
...dann Karte.";
